valuedatetime,Month,datavalue,variable,units,sitecode,sitename,site-variable,year
4/25/2006 10:10,,1.9,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
4/25/2006 11:10,,1.6,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
4/25/2006 14:21,,1.3,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
4/25/2006 15:21,,1.4,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
5/30/2006 8:52,,2.6,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
5/30/2006 9:52,,2.6,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
5/30/2006 13:10,,1.8,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
5/30/2006 14:10,,1.6,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
6/28/2006 9:10,,1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
6/28/2006 10:10,,1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
6/28/2006 14:12,,1.4,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
6/28/2006 15:12,,1.4,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
8/15/2006 9:39,,1.1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
8/15/2006 10:39,,0.9,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
8/15/2006 14:21,,1.3,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
8/15/2006 15:21,,1.4,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
9/28/2006 8:58,,1.1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
9/28/2006 9:58,,1.1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
9/28/2006 13:40,,0.9,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
9/28/2006 14:40,,0.9,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
10/26/2006 8:07,,0.7,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
10/26/2006 9:07,,0.8,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
10/26/2006 13:10,,0.8,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
10/26/2006 14:10,,0.9,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
11/29/2006 9:24,,2,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
11/29/2006 10:24,,2.1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
11/29/2006 14:05,,1.5,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
11/29/2006 15:05,,1.5,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2006
4/26/2007 12:05,,1.6,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
4/26/2007 13:05,,1.3,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
5/22/2007 8:23,,2.8,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
5/22/2007 9:23,,1.9,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
5/22/2007 13:49,,3.4,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
5/22/2007 14:49,,3.3,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
6/12/2007 7:50,,2.1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
6/12/2007 8:50,,2.3,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
6/12/2007 13:06,,2.3,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
6/12/2007 14:06,,2.3,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
7/18/2007 7:08,,1.3,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
7/18/2007 8:08,,1.5,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
7/18/2007 12:10,,1.6,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
7/18/2007 13:10,,2.2,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
8/15/2007 6:48,,1.4,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
8/15/2007 7:48,,1.8,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
8/15/2007 12:32,,1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
8/15/2007 13:32,,1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
9/25/2007 8:43,,2.1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
9/25/2007 9:43,,2,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
9/25/2007 13:56,,2.3,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
9/25/2007 14:56,,2.2,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
10/31/2007 8:35,,1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
10/31/2007 9:35,,1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
10/31/2007 13:59,,0.9,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
10/31/2007 14:59,,0.9,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
11/28/2007 7:40,,0.9,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
11/28/2007 8:40,,1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
11/28/2007 13:17,,0.7,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
11/28/2007 14:17,,0.9,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
12/18/2007 9:34,,1.7,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
12/18/2007 10:34,,1.7,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
12/18/2007 15:40,,0.9,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
12/18/2007 16:40,,0.8,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2007
4/16/2008 9:21,,0.6,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
4/16/2008 10:21,,0.7,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
4/16/2008 14:08,,2.4,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
4/16/2008 15:08,,2.2,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
5/14/2008 7:48,,1.5,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
5/14/2008 8:48,,1.6,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
5/14/2008 13:34,,1.5,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
5/14/2008 14:34,,1.5,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
6/18/2008 8:42,,3.3,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
6/18/2008 9:42,,3.4,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
6/18/2008 12:30,,2.8,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
6/18/2008 13:30,,3.4,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
7/29/2008 9:46,,1.8,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
7/29/2008 10:46,,1.7,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
7/29/2008 14:24,,1.4,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
7/29/2008 15:24,,1.4,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
8/20/2008 8:20,,1.8,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
8/20/2008 9:20,,1.8,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
8/20/2008 12:42,,1.5,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
8/20/2008 13:42,,2.3,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
9/9/2008 8:00,,2.6,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
9/9/2008 9:00,,2.5,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
9/9/2008 11:47,,3.7,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
9/9/2008 12:47,,4.6,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
10/13/2008 10:05,,2.7,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
10/13/2008 11:05,,2.2,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
10/13/2008 14:15,,1.3,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
10/13/2008 15:15,,1.5,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
11/12/2008 9:28,,0.7,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
11/12/2008 10:28,,0.6,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
11/12/2008 13:01,,1.2,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
11/12/2008 14:01,,0.8,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
12/17/2008 9:26,,1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
12/17/2008 10:26,,1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
12/17/2008 14:32,,0.9,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
12/17/2008 15:32,,0.7,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2008
4/27/2009 11:56,,1.99,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
4/27/2009 12:56,,3.05,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
4/27/2009 16:50,,1.34,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
4/27/2009 17:50,,1.59,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
5/20/2009 7:29,,1.99,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
5/20/2009 8:29,,1.91,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
5/20/2009 11:20,,3.5,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
5/20/2009 12:20,,2.89,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
6/25/2009 7:33,,0.25,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
6/25/2009 12:32,,0.42,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
7/13/2009 8:33,,0.55,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
7/13/2009 13:34,,0.55,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
8/20/2009 10:06,,1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
8/20/2009 15:31,,1.1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
9/17/2009 9:01,,1.17,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
9/17/2009 14:26,,2.47,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
10/29/2009 8:30,,0.69,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
10/29/2009 13:00,,0.97,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
11/13/2009 7:47,,1.13,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
11/13/2009 12:15,,1.78,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
12/21/2009 7:30,,0.66,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
12/21/2009 12:10,,0.77,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2009
4/26/2010 9:09,,2.39,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
